geoid,year,measure,value,moe,Unnamed: 0
51760030100,2021,gini_index,0.699,,1
51710004800,2021,gini_index,0.513,,2
51760020200,2021,gini_index,0.467,,3
51770002502,2021,gini_index,0.563,,4
51710004200,2021,gini_index,0.429,,5
51760030501,2021,gini_index,0.292,,6
51760020100,2021,gini_index,0.471,,7
51710004100,2021,gini_index,0.415,,8
51730810100,2021,gini_index,0.589,,9
51700030100,2021,gini_index,0.509,,10
51740211800,2021,gini_index,0.295,,11
51710003501,2021,gini_index,0.476,,12
51003010904,2021,gini_index,0.447,,13
51013101704,2021,gini_index,0.691,,14
51013101408,2021,gini_index,0.855,,15
51760020400,2021,gini_index,0.438,,16
51740210500,2021,gini_index,0.0679999999999999,,17
51059451400,2021,gini_index,0.512,,18
51760040300,2021,gini_index,0.051,,19
51013102701,2021,gini_index,0.618,,20
51760060800,2021,gini_index,0.608,,21
51590000400,2021,gini_index,0.36,,22
51730810600,2021,gini_index,0.438,,23
51059451601,2021,gini_index,0.429,,24
51730810700,2021,gini_index,0.438,,25
51760010300,2021,gini_index,0.461,,26
51510201206,2021,gini_index,0.475,,27
51013103505,2021,gini_index,0.475,,28
51700030600,2021,gini_index,0.635,,29
51013103503,2021,gini_index,0.628,,30
51760021000,2021,gini_index,0.379,,31
51710005100,2021,gini_index,0.466,,32
51650011400,2021,gini_index,0.07,,33
51087200805,2021,gini_index,0.306,,34
51013103602,2021,gini_index,0.652,,35
51700030800,2021,gini_index,0.606,,36
51760060900,2021,gini_index,0.565,,37
51590000500,2021,gini_index,0.43,,38
51013101603,2021,gini_index,0.482,,39
51760070601,2021,gini_index,0.662,,40
51700030400,2021,gini_index,0.412,,41
51105950301,2021,gini_index,0.29,,42
51740212100,2021,gini_index,0.6,,43
51059461902,2021,gini_index,0.813,,44
51800065500,2021,gini_index,0.555,,45
51710000902,2021,gini_index,0.645,,46
51760060700,2021,gini_index,0.593,,47
51710002900,2021,gini_index,0.566,,48
51800065100,2021,gini_index,0.698,,49
51710001300,2021,gini_index,0.686,,50
51710002700,2021,gini_index,0.526,,51
51680001100,2021,gini_index,0.525,,52
51680000600,2021,gini_index,0.493,,53
51710004300,2021,gini_index,0.565,,54
51041100406,2021,gini_index,0.673,,55
51590001000,2021,gini_index,0.42,,56
51710005701,2021,gini_index,0.45,,57
51041100404,2021,gini_index,0.57,,58
51770001000,2021,gini_index,0.297,,59
51510201205,2021,gini_index,0.734,,60
51595890100,2021,gini_index,0.62,,61
51550020100,2021,gini_index,0.55,,62
51013101804,2021,gini_index,0.597,,63
51710002500,2021,gini_index,0.422,,64
51620090200,2021,gini_index,0.538,,65
51510200102,2021,gini_index,0.669,,66
51121020301,2021,gini_index,0.229,,67
51770002600,2021,gini_index,0.511,,68
51013102001,2021,gini_index,0.436,,69
51510200304,2021,gini_index,0.532,,70
51760030200,2021,gini_index,0.283,,71
51680000400,2021,gini_index,0.597,,72
51510200106,2021,gini_index,0.541,,73
51013101705,2021,gini_index,0.675,,74
51510200108,2021,gini_index,0.734,,75
51810045810,2021,gini_index,0.446,,76
51013103300,2021,gini_index,0.657,,77
51710004600,2021,gini_index,0.481,,78
51770000900,2021,gini_index,0.395,,79
51520020201,2021,gini_index,0.342,,80
51810040600,2021,gini_index,0.616,,81
51700032300,2021,gini_index,0.678,,82
51059415401,2021,gini_index,0.5,,83
51700032006,2021,gini_index,0.0,,84
51710001400,2021,gini_index,0.421,,85
51710003400,2021,gini_index,0.514,,86
51730810400,2021,gini_index,0.662,,87
51680000700,2021,gini_index,0.584,,88
51760071004,2021,gini_index,0.495,,89
51710001100,2021,gini_index,0.561,,90
51013101701,2021,gini_index,0.719,,91
51710005901,2021,gini_index,0.563,,92
51059450702,2021,gini_index,0.572,,93
51680001900,2021,gini_index,0.579,,94
51710004400,2021,gini_index,0.557,,95
51710005500,2021,gini_index,0.667,,96
51059480203,2021,gini_index,0.548,,97
51177020313,2021,gini_index,0.296,,98
51710004500,2021,gini_index,0.585,,99
51510200409,2021,gini_index,0.602,,100
51730811200,2021,gini_index,0.632,,101
51670820100,2021,gini_index,0.41,,102
51013103504,2021,gini_index,0.683,,103
51510200109,2021,gini_index,0.595,,104
51059480205,2021,gini_index,0.571,,105
51013102200,2021,gini_index,0.576,,106
51540000202,2021,gini_index,0.33,,107
51540000401,2021,gini_index,0.404,,108
51680000205,2021,gini_index,0.669,,109
51710005800,2021,gini_index,0.636,,110
51199050207,2021,gini_index,0.849,,111
51760020700,2021,gini_index,0.215,,112
51710001600,2021,gini_index,0.579,,113
51700032126,2021,gini_index,0.55,,114
51740211100,2021,gini_index,0.6,,115
51550020910,2021,gini_index,0.427,,116
51730811300,2021,gini_index,0.491,,117
51153900203,2021,gini_index,0.728,,118
51710004002,2021,gini_index,0.368,,119
51550020500,2021,gini_index,0.686,,120
51059421500,2021,gini_index,0.551,,121
51710006400,2021,gini_index,0.524,,122
51510201602,2021,gini_index,0.735,,123
51700032123,2021,gini_index,0.62,,124
51153900602,2021,gini_index,0.537,,125
51710006501,2021,gini_index,0.488,,126
51149850200,2021,gini_index,0.809,,127
51650010504,2021,gini_index,0.37,,128
51630000400,2021,gini_index,0.442,,129
51760040400,2021,gini_index,0.285,,130
51003010901,2021,gini_index,0.425,,131
51760060200,2021,gini_index,0.62,,132
51510200104,2021,gini_index,0.676,,133
51730810500,2021,gini_index,0.437,,134
51760020501,2021,gini_index,0.667,,135
51670820300,2021,gini_index,0.522,,136
51041100107,2021,gini_index,0.64,,137
51041100806,2021,gini_index,0.609,,138
51059451502,2021,gini_index,0.517,,139
51740212000,2021,gini_index,0.616,,140
51700030900,2021,gini_index,0.56,,141
51700031902,2021,gini_index,0.532,,142
51660000302,2021,gini_index,0.539,,143
51137110200,2021,gini_index,0.638,,144
51770002501,2021,gini_index,0.634,,145
51087200153,2021,gini_index,0.478,,146
51059452700,2021,gini_index,0.544,,147
51800065302,2021,gini_index,0.409,,148
51650010900,2021,gini_index,0.513,,149
51013102002,2021,gini_index,0.612,,150
51700032128,2021,gini_index,0.612,,151
51059480204,2021,gini_index,0.629,,152
51087200417,2021,gini_index,0.741,,153
51013101409,2021,gini_index,0.653,,154
51059420503,2021,gini_index,0.55,,155
51700031701,2021,gini_index,0.378,,156
51059452801,2021,gini_index,0.374,,157
51550020300,2021,gini_index,0.407,,158
51013102003,2021,gini_index,0.34,,159
51001090402,2021,gini_index,0.535,,160
51143010301,2021,gini_index,0.513,,161
51760060400,2021,gini_index,0.608,,162
51153901403,2021,gini_index,0.68,,163
51153901419,2021,gini_index,0.572,,164
51059421701,2021,gini_index,0.593,,165
51510200408,2021,gini_index,0.563,,166
51760040201,2021,gini_index,0.493,,167
51740212801,2021,gini_index,0.717,,168
51510200500,2021,gini_index,0.563,,169
51760011000,2021,gini_index,0.603,,170
51107610505,2021,gini_index,0.601,,171
51680000500,2021,gini_index,0.573,,172
51810044005,2021,gini_index,0.571,,173
51059481101,2021,gini_index,0.778,,174
51153901102,2021,gini_index,0.799,,175
51810040200,2021,gini_index,0.577,,176
51660000101,2021,gini_index,0.48,,177
51009010505,2021,gini_index,0.615,,178
51760070803,2021,gini_index,0.442,,179
51059451501,2021,gini_index,0.478,,180
51800065401,2021,gini_index,0.576,,181
51760021200,2021,gini_index,0.57,,182
51013102804,2021,gini_index,0.577,,183
51041100212,2021,gini_index,0.71,,184
51760010202,2021,gini_index,0.514,,185
51009010506,2021,gini_index,0.65,,186
51117930202,2021,gini_index,0.457,,187
51087200412,2021,gini_index,0.513,,188
51590000600,2021,gini_index,0.521,,189
51013101805,2021,gini_index,0.797,,190
51760010800,2021,gini_index,0.549,,191
51147930101,2021,gini_index,0.447,,192
51670820700,2021,gini_index,0.629,,193
